ups,num_comments,image_provided,reciprocate,exchange,text_length,money,time,job,student,family,craving,label
3,7,0,0,0,145,7,5,1,6,0,0,0
3,0,0,0,0,58,1,4,0,0,0,0,0
5,0,0,0,0,97,1,2,1,0,0,1,0
3,5,0,0,0,87,0,4,0,0,0,2,0
5,0,0,0,0,20,0,1,0,0,0,0,0
0,0,0,0,0,306,5,8,1,1,0,1,0
2,3,0,0,0,106,1,0,0,0,0,0,0
2,1,0,0,0,103,1,3,2,0,0,2,0
5,0,0,1,0,181,4,7,1,0,0,0,0
1,0,0,0,0,42,2,0,0,0,0,0,0
4,5,0,1,0,107,1,5,1,0,0,0,0
2,1,0,0,0,129,1,2,0,0,1,0,0
1,0,0,1,0,102,4,2,2,0,1,0,0
0,2,0,0,0,49,1,5,0,0,0,0,0
2,0,0,0,0,107,1,4,0,0,0,2,0
12,15,0,1,0,357,5,12,3,0,4,0,0
1,1,0,1,0,50,1,1,0,0,0,0,0
2,0,0,0,0,68,3,1,1,0,0,0,0
1,2,0,0,0,100,2,2,1,1,0,0,0
2,1,0,0,0,318,7,11,9,14,1,0,0
3,1,1,0,0,169,2,6,3,2,0,0,0
3,0,0,0,0,81,0,2,0,0,2,0,0
0,1,0,0,0,23,0,0,0,0,0,0,0
7,7,0,1,0,193,2,5,1,3,2,2,0
5,0,0,0,0,31,0,1,1,0,0,0,0
1,0,0,0,0,103,3,7,0,0,0,0,0
1,0,0,0,0,62,0,0,1,0,0,1,0
2,0,0,0,0,1289,7,22,6,1,13,2,0
0,0,0,0,0,45,1,1,0,0,0,0,0
2,0,0,0,0,179,1,8,0,0,4,0,0
8,5,0,0,0,100,0,1,1,0,3,0,0
4,0,0,0,0,226,2,10,5,0,3,3,0
2,0,0,1,0,104,3,3,2,0,5,0,0
1,0,0,0,0,47,0,2,0,2,0,0,0
3,0,0,0,0,62,0,2,3,1,0,1,0
0,0,0,1,0,64,1,4,0,0,1,0,0
11,4,0,0,0,44,0,2,4,0,1,1,0
1,0,0,0,0,135,1,0,0,0,0,1,0
1,0,0,0,0,19,0,1,1,0,0,0,0
3,0,0,0,0,31,0,1,0,0,0,0,0
4,4,0,1,0,92,3,1,1,1,0,0,0
19,6,0,1,0,75,1,1,0,0,0,0,0
8,0,0,0,0,61,2,4,0,0,0,0,0
1,0,0,0,0,38,1,0,0,0,0,0,0
0,0,0,0,0,36,1,0,0,0,0,1,0
0,0,0,0,0,47,0,2,2,1,0,0,0
1,17,0,1,0,1218,29,28,11,7,6,3,0
1,0,0,0,0,61,0,1,2,0,1,0,0
0,0,0,0,0,45,0,0,0,0,0,0,0
9,4,0,0,0,95,1,1,0,1,0,2,0
0,1,0,0,0,63,0,1,2,0,1,0,0
3,0,0,0,0,66,5,4,0,1,0,0,0
5,0,0,0,0,41,0,1,1,0,0,0,0
0,0,0,0,0,78,2,2,0,4,0,0,0
1,0,0,0,0,87,2,3,0,0,0,0,0
0,1,0,0,0,31,0,1,0,0,0,0,0
0,2,0,0,0,131,1,3,1,0,0,0,0
2,0,0,0,0,42,1,0,0,0,0,0,0
8,0,0,1,0,182,3,3,3,0,0,0,0
1,4,0,0,0,45,2,1,0,2,0,0,0
3,1,0,0,0,191,0,4,1,2,0,1,0
3,2,0,0,0,29,1,1,0,0,0,1,0
3,0,0,0,0,174,0,8,3,0,0,0,0
4,3,0,0,0,37,0,2,0,1,0,1,0
3,3,0,0,0,87,0,0,1,0,0,1,0
3,0,0,1,0,142,1,7,1,0,0,0,0
2,1,0,0,0,163,0,3,0,0,0,1,0
0,0,0,1,1,185,8,4,0,2,0,1,0
0,0,0,0,0,57,1,0,0,1,0,0,0
20,4,0,0,0,62,0,1,2,0,3,0,0
1,0,0,1,0,69,0,1,0,0,0,1,0
5,2,0,0,0,87,0,1,2,0,1,0,0
11,0,0,0,0,136,0,2,3,0,0,1,0
2,0,0,1,0,138,6,3,0,1,1,0,0
2,1,0,0,0,76,0,1,0,0,2,2,0
0,0,0,0,0,85,1,2,0,0,0,0,0
6,3,0,0,0,82,1,3,0,1,1,0,0
19,4,0,0,0,116,3,2,1,0,1,0,0
1,0,0,0,0,40,2,1,0,1,0,0,0
1,2,0,0,0,79,2,3,0,0,3,1,0
1,0,0,0,0,175,5,4,1,0,1,0,0
5,3,0,0,0,36,3,0,0,0,1,0,0
4,1,1,1,0,46,1,1,0,0,0,0,0
1,0,0,0,0,62,1,1,0,0,0,0,0
2,2,0,0,0,63,0,0,0,0,0,2,0
19,12,0,1,0,91,4,0,0,0,1,0,0
9,3,1,0,0,76,2,0,0,0,0,0,0
2,1,0,0,0,70,2,3,4,1,0,0,0
1,0,0,0,0,41,0,1,0,0,0,0,0
0,0,0,0,0,37,0,0,0,0,0,0,0
2,3,0,1,0,103,3,2,0,0,3,0,0
1,0,0,0,0,45,1,2,0,0,0,0,0
2,2,0,1,0,191,0,7,0,0,0,0,0
2,5,1,0,0,100,2,3,0,0,0,0,0
4,1,0,0,0,195,0,2,0,0,0,1,0
1,0,0,0,0,81,0,3,1,2,2,1,0
5,0,0,0,0,31,0,0,0,0,0,0,0
1,0,0,0,0,40,0,1,0,0,0,1,0
0,0,0,0,0,86,2,2,0,0,0,0,0
0,3,0,0,0,60,0,1,1,0,0,2,0
0,0,0,0,0,73,1,0,0,2,0,1,0
1,2,0,0,0,117,1,3,0,1,0,1,0
2,1,0,0,0,60,1,1,0,1,0,2,0
3,13,0,0,0,148,1,7,0,0,0,2,0
5,3,0,0,0,20,0,0,0,0,2,0,0
1,0,0,0,0,103,1,2,1,0,1,0,0
3,2,0,0,0,88,5,2,3,0,2,0,0
0,0,0,0,1,117,1,1,0,2,0,0,0
3,1,0,0,0,104,2,4,3,0,0,1,0
3,2,0,1,0,58,4,2,0,0,0,0,0
4,1,0,0,0,66,1,2,0,0,0,0,0
3,0,0,0,0,45,0,0,1,0,0,0,0
3,7,0,0,0,10,0,1,0,1,0,0,0
1,8,0,0,0,100,0,4,0,0,2,0,0
0,0,0,0,0,24,0,0,0,0,2,0,0
2,0,0,1,0,58,3,0,0,0,1,0,0
7,0,0,1,0,26,1,0,1,0,0,0,0
12,11,0,0,0,60,0,0,0,0,0,0,0
1,0,0,0,0,114,0,2,1,1,1,0,0
11,9,0,0,0,49,0,1,0,0,0,1,0
3,0,0,0,0,42,0,1,0,0,0,0,0
1,3,0,0,0,69,1,3,0,0,0,2,0
1,0,0,0,0,256,2,6,0,0,0,0,0
4,0,0,0,0,67,2,3,4,0,0,0,0
1,4,0,0,0,55,1,2,0,0,0,0,0
27,18,0,1,0,100,4,5,0,0,0,0,0
2,1,0,0,0,90,0,1,1,1,2,0,0
2,0,0,0,0,95,1,5,0,1,0,0,0
3,2,1,0,0,83,1,0,1,0,2,0,0
1,4,0,0,0,166,0,4,1,1,0,0,0
3,0,0,0,0,64,1,3,0,2,0,0,0
0,0,0,0,0,81,0,2,0,0,0,0,0
2,1,0,0,0,172,1,5,3,1,0,1,0
2,0,0,0,0,42,0,0,0,0,2,2,0
2,0,0,0,0,207,5,2,1,0,1,4,0
1,0,0,0,0,56,5,1,0,0,0,0,0
3,0,0,1,0,41,5,2,0,0,0,0,0
2,0,0,0,0,53,4,2,1,0,0,0,0
3,0,0,1,0,12,1,0,0,0,0,1,0
18,13,0,0,0,134,3,5,1,0,0,0,0
4,3,0,0,0,79,4,1,0,0,0,0,0
1,0,0,0,0,80,0,0,0,0,2,1,0
0,0,0,0,0,67,1,0,0,0,1,0,0
4,3,0,0,0,149,3,8,2,0,0,0,0
3,4,0,0,0,65,0,3,1,0,0,0,0
0,0,0,0,0,81,0,0,3,0,7,0,0
2,0,0,0,0,145,2,6,2,0,0,0,0
5,0,0,0,0,20,0,1,0,0,0,1,0
3,36,0,0,0,71,0,2,1,1,0,2,0
3,0,0,0,0,70,0,2,0,2,0,0,0
4,0,0,0,0,9,0,0,0,0,0,0,0
1,4,0,0,0,60,0,2,0,0,0,0,0
6,0,0,0,0,53,1,1,0,2,0,0,0
3,0,0,0,0,29,0,1,0,0,0,0,0
4,17,0,0,1,46,1,0,0,0,0,0,0
1,1,0,0,0,65,3,1,1,0,3,1,0
2,0,0,0,0,97,0,1,0,0,0,0,0
1,0,0,1,0,147,2,1,3,0,1,0,0
1,4,0,0,0,125,1,3,1,2,0,0,0
6,1,0,1,0,72,4,0,1,2,0,0,0
2,3,0,0,0,130,1,6,1,1,0,0,0
1,0,0,0,0,60,0,2,0,0,3,0,0
0,0,0,0,0,55,3,2,0,0,0,0,0
3,3,0,0,0,75,3,3,3,2,0,0,0
1,1,0,0,0,86,4,1,1,0,0,0,0
0,0,0,0,0,77,0,3,0,0,0,1,0
1,2,0,0,0,36,1,1,1,0,0,0,0
5,0,0,0,0,25,1,1,0,0,1,0,0
1,4,0,0,0,43,0,0,0,0,0,0,0
3,2,0,0,0,129,3,4,1,3,0,0,0
0,1,0,0,0,75,4,0,1,2,0,0,0
1,1,0,0,0,27,0,0,0,2,0,0,0
7,0,0,0,0,215,4,8,3,0,0,1,0
2,1,0,0,0,59,1,1,0,0,0,0,0
0,0,0,0,0,38,2,0,0,1,0,1,0
22,0,0,0,0,50,0,0,0,0,0,0,0
0,0,0,0,0,126,0,7,1,1,0,1,0
2,1,0,0,0,74,0,2,0,0,2,0,0
1,0,0,1,0,38,1,0,0,0,0,0,0
0,0,0,0,0,24,2,1,0,0,0,0,0
1,1,1,0,0,136,3,2,0,1,0,1,0
0,0,0,0,0,72,2,2,2,0,0,0,0
2,0,0,0,1,150,2,4,1,0,0,0,0
1,1,0,0,0,40,0,1,0,0,0,1,0
5,0,0,0,0,76,0,4,0,0,0,2,0
10,1,0,1,0,143,3,6,6,0,0,0,0
2,1,0,0,0,59,0,3,2,1,0,0,0
2,0,0,0,0,60,0,1,0,0,0,1,0
0,2,0,1,0,211,6,6,0,1,0,0,0
2,5,0,0,0,92,1,2,0,0,1,0,0
3,4,0,0,0,52,1,1,1,0,0,0,0
6,5,0,0,0,226,1,1,0,0,0,0,0
0,2,0,0,0,355,5,12,0,0,0,5,0
2,1,1,0,0,312,1,6,3,0,2,3,0
9,2,0,1,0,31,2,4,0,0,1,0,0
7,0,0,0,0,47,1,4,3,0,0,0,0
1,1,0,0,0,55,0,2,0,1,0,0,0
2,0,0,0,0,21,2,0,0,1,0,0,0
0,5,0,0,0,21,0,1,0,1,0,0,0
2,0,0,1,0,91,5,1,0,1,0,0,0
7,15,1,1,0,246,3,6,1,0,1,0,0
1,3,0,0,0,60,1,2,4,0,0,1,0
0,0,0,0,0,62,0,2,2,0,0,1,0
1,0,0,0,0,42,0,1,0,5,0,1,0
0,0,0,0,0,113,0,2,0,0,4,0,0
2,0,0,1,0,76,2,2,0,0,1,1,0
1,0,0,1,0,69,1,0,1,0,0,0,0
4,14,0,1,0,135,6,0,1,0,2,0,0
6,3,0,1,0,143,3,5,2,0,0,4,0
2,1,0,0,0,53,1,2,1,0,0,0,0
1,0,0,0,0,32,0,1,0,0,0,0,0
1,0,0,0,0,49,0,1,0,1,1,0,0
1,0,0,0,0,260,6,4,2,7,0,0,0
8,2,0,0,0,38,2,1,0,0,1,0,0
5,0,0,0,1,144,6,1,0,0,2,1,0
2,0,0,0,0,26,1,2,0,0,1,0,0
1,1,0,0,0,67,2,6,0,0,0,0,0
11,0,0,0,0,192,2,3,1,1,1,1,0
23,7,0,0,0,70,0,1,1,0,0,0,0
10,10,0,0,0,149,5,8,0,0,0,0,0
1,0,0,0,0,75,0,3,0,0,0,0,0
1,0,1,0,0,94,0,3,0,0,0,5,0
3,0,0,0,0,40,0,0,0,0,0,0,0
0,2,0,1,0,94,2,3,1,0,0,0,0
2,0,0,0,0,146,2,2,1,0,0,0,0
2,0,0,0,0,54,0,3,0,4,0,0,0
0,1,0,0,0,25,1,0,0,0,0,0,0
2,0,0,1,0,104,3,6,0,0,0,0,0
3,1,0,0,0,163,7,3,3,3,0,1,0
0,2,0,1,0,51,2,0,0,0,0,0,0
0,0,0,0,0,85,0,1,1,0,0,0,0
9,0,0,0,0,63,0,1,0,0,0,1,0
0,0,0,0,0,50,1,0,0,0,0,1,0
0,0,0,0,1,46,0,0,0,0,0,0,0
0,0,0,0,0,11,0,0,0,0,0,0,0
2,1,0,1,0,81,5,4,0,0,0,0,0
0,0,0,1,0,63,4,3,0,2,0,0,0
0,0,0,0,0,163,3,7,1,2,1,0,0
3,0,0,0,0,93,4,3,0,3,0,2,0
1,1,0,0,0,54,1,3,0,2,0,1,0
1,1,0,0,0,36,0,1,1,0,0,0,0
2,0,0,1,0,64,3,1,0,0,0,0,0
0,4,0,0,0,33,0,0,0,0,0,1,0
2,0,0,0,0,46,0,0,2,0,2,0,0
0,0,0,0,0,54,0,1,0,0,0,0,0
14,4,0,0,0,115,3,0,0,0,2,3,0
1,1,0,1,0,118,6,2,1,2,0,0,0
5,2,0,0,0,39,1,1,0,0,0,0,0
0,0,0,0,0,30,1,1,0,0,0,2,0
11,4,0,0,0,264,1,3,1,0,4,2,0
2,0,0,0,0,97,2,1,0,0,0,1,0
3,3,0,0,0,59,1,5,0,0,2,0,0
0,0,0,0,1,122,3,1,0,0,0,0,0
2,3,0,0,0,87,3,1,0,0,0,0,0
2,0,0,0,0,87,0,2,1,0,0,0,0
3,2,0,0,0,30,2,0,0,2,0,0,0
1,0,0,0,0,96,4,6,3,0,0,0,0
1,1,0,0,0,147,0,11,3,0,2,1,0
2,0,0,0,0,19,0,1,0,0,0,0,0
2,4,0,0,0,31,2,0,1,0,0,0,0
5,0,1,0,0,106,0,2,0,1,0,0,0
0,0,0,0,0,386,1,9,1,0,10,7,0
7,6,0,1,0,214,0,6,4,0,0,0,0
1,0,1,0,0,55,1,2,0,0,0,0,0
5,0,0,0,0,371,4,5,0,5,0,5,0
2,0,0,0,0,116,2,2,0,0,0,0,0
1,1,0,0,0,70,2,0,1,1,0,0,0
1,1,0,0,0,67,1,0,1,0,2,2,0
2,0,0,0,0,16,0,0,0,0,0,1,0
2,12,0,0,0,60,0,0,0,0,0,1,0
3,0,0,1,0,78,3,1,1,0,1,0,0
3,0,0,0,0,126,3,2,1,3,0,1,0
2,0,0,1,0,150,6,6,0,0,2,1,0
1,1,0,0,0,51,1,2,0,0,0,1,0
4,5,0,0,0,22,0,0,0,2,0,0,0
9,2,0,0,0,139,0,1,0,0,0,0,0
0,0,0,0,0,32,2,0,0,0,0,1,0
1,1,0,0,0,39,0,2,0,0,0,0,0
2,0,0,1,0,101,1,4,0,6,0,0,0
0,0,0,1,0,65,4,2,0,0,0,0,0
0,1,0,1,0,86,4,1,0,0,2,0,0
0,1,0,0,0,89,0,0,0,0,2,0,0
0,0,0,0,0,24,1,2,0,0,0,0,0
0,0,0,0,0,33,0,1,0,0,0,0,0
9,0,0,1,0,83,2,1,2,0,2,0,0
0,2,0,0,0,118,2,0,0,3,0,0,0
1,0,0,0,0,24,0,0,0,0,0,1,0
2,6,0,0,0,114,2,1,2,0,0,0,0
3,1,0,0,0,73,2,5,0,0,1,3,0
3,1,0,0,0,91,0,2,1,0,0,0,0
0,0,0,0,0,36,0,4,0,0,0,0,0
5,0,0,0,0,55,1,4,0,0,0,0,0
8,4,0,0,0,42,1,1,2,0,0,1,0
7,0,0,1,0,68,5,3,0,3,0,0,0
5,1,0,0,0,30,2,2,0,0,0,0,0
1,1,0,1,0,121,1,5,0,0,0,0,0
3,9,1,0,0,138,1,4,0,0,1,5,0
0,2,0,0,0,65,1,1,0,0,0,0,0
2,1,0,0,0,117,0,6,2,3,2,0,0
6,7,0,0,0,202,0,4,0,0,0,0,0
21,7,0,0,0,139,1,4,1,3,0,2,0
1,4,0,0,0,43,0,0,0,0,0,0,0
9,5,0,0,0,87,0,3,0,1,0,0,0
2,11,0,0,0,20,0,0,0,0,0,0,0
5,0,0,0,0,59,0,3,3,0,0,0,0
0,0,0,1,0,42,1,3,2,1,0,2,0
3,3,0,1,0,163,1,9,2,0,0,0,0
3,0,0,0,0,110,4,2,0,0,1,1,0
3,0,0,0,0,45,1,5,0,0,0,0,0
2,3,0,0,0,93,4,1,2,0,0,0,0
8,3,0,0,0,410,8,3,2,8,2,4,0
1,4,0,0,0,71,0,0,0,0,1,0,0
3,1,0,1,0,83,5,4,1,0,0,1,0
5,0,0,0,0,59,2,2,1,0,0,0,0
8,11,0,0,0,67,4,2,0,0,0,0,0
1,1,0,0,0,86,0,2,1,1,4,0,0
0,0,0,0,0,51,0,4,0,0,0,0,0
6,0,0,1,0,149,5,3,1,0,0,1,0
3,2,0,0,0,59,2,2,2,0,0,0,0
4,1,0,1,0,86,1,3,2,0,1,0,0
2,13,1,0,0,172,1,8,1,0,2,1,0
1,1,0,0,0,88,1,2,2,0,3,0,0
0,0,0,0,0,34,0,0,0,0,0,0,0
7,0,0,0,0,35,2,1,0,0,0,0,0
0,0,0,0,0,44,3,2,1,0,0,0,0
1,7,0,0,0,28,1,0,0,0,0,0,0
1,0,0,0,0,127,2,5,1,0,1,2,0
0,0,0,0,0,73,1,3,1,0,0,0,0
1,0,0,0,0,95,0,0,0,5,0,0,0
3,2,0,1,0,97,2,1,0,0,0,0,0
3,1,0,0,0,71,1,2,0,0,1,2,0
1,0,0,0,0,49,0,2,0,0,0,1,0
2,7,0,0,0,35,0,1,0,0,0,0,0
3,0,0,0,0,51,1,0,0,0,5,0,0
6,0,1,0,0,72,0,2,0,0,0,0,0
2,0,1,0,0,48,0,3,0,0,0,0,0
2,9,0,0,0,122,2,4,3,0,0,0,0
2,0,0,0,0,52,2,3,0,2,0,0,0
1,0,0,0,0,146,1,2,0,0,1,0,0
3,0,0,0,0,24,3,1,0,0,0,0,0
1,0,0,1,0,37,1,0,0,0,1,0,0
19,2,0,0,0,94,1,2,0,0,0,0,0
4,2,0,0,0,240,2,2,1,1,2,2,0
0,1,0,0,0,21,1,1,0,0,0,1,0
2,0,0,0,0,73,2,3,1,4,0,0,0
2,0,0,0,0,44,0,0,0,0,0,0,0
2,6,0,0,0,123,0,4,0,1,0,1,0
1,0,0,1,0,216,6,3,0,1,0,0,0
3,0,0,0,0,73,0,3,0,2,0,0,0
10,4,0,1,0,130,3,3,5,0,0,0,0
1,0,0,1,0,64,3,1,0,0,0,0,0
2,0,0,0,0,23,1,0,0,0,0,0,0
0,0,1,0,0,79,3,2,0,2,0,0,0
2,0,0,0,0,45,0,3,0,0,0,0,0
4,3,0,0,0,126,0,3,4,0,0,0,0
1,0,0,1,0,41,2,2,0,0,0,2,0
2,1,0,0,0,101,1,3,2,0,0,1,0
1,5,0,0,0,85,0,4,1,3,0,0,0
1,1,1,0,0,121,0,2,0,0,1,0,0
0,2,0,0,0,56,1,2,0,3,1,0,0
4,1,0,0,0,109,1,4,3,0,0,3,0
4,2,0,0,0,35,0,1,0,0,0,1,0
4,6,0,0,0,45,1,0,0,0,1,0,0
0,4,0,0,0,33,0,0,0,0,0,1,0
1,4,0,0,0,39,0,0,0,0,1,0,0
1,0,0,0,0,14,1,1,0,0,0,0,0
0,1,0,1,0,71,1,3,1,1,0,0,0
1,0,0,0,0,99,1,3,1,0,0,0,0
2,0,0,1,0,82,1,0,1,1,0,0,0
2,3,0,0,0,53,1,1,1,0,0,0,0
3,0,0,0,0,55,0,2,0,0,0,0,0
7,3,0,1,0,55,1,3,1,3,0,0,0
1,0,0,0,0,109,2,0,3,1,0,0,0
0,0,0,0,0,54,2,1,0,2,0,1,0
2,0,0,1,0,132,4,4,3,2,0,0,0
2,0,0,0,0,56,3,2,0,0,0,1,0
8,3,1,0,0,180,1,1,0,1,0,3,0
1,1,0,0,0,93,2,1,0,3,0,0,0
0,1,0,0,0,30,1,1,0,0,0,0,0
8,1,0,0,0,118,4,3,1,0,1,1,0
5,6,0,0,0,61,2,3,0,0,0,0,0
1,4,0,0,0,125,1,3,1,2,0,0,0
1,0,0,0,0,98,4,3,1,0,0,0,0
0,0,0,0,0,81,0,2,0,0,0,0,0
6,0,0,0,0,22,0,2,0,0,0,1,0
2,1,0,0,0,54,0,0,3,0,0,0,0
1,0,0,0,0,43,2,1,0,5,0,0,0
1,0,0,0,0,89,3,1,0,1,0,0,0
0,0,0,0,0,52,2,1,0,3,0,0,0
5,0,0,0,0,101,2,1,1,1,0,1,0
3,4,0,0,0,219,5,5,0,0,0,1,0
0,2,0,0,0,52,2,1,0,0,0,0,0
5,1,0,0,0,69,0,0,0,0,3,0,0
0,0,0,0,0,79,3,0,0,0,0,1,0
1,0,0,0,0,20,0,3,0,1,0,0,0
0,0,0,0,0,63,1,2,0,0,0,0,0
3,0,0,0,0,44,2,0,0,0,0,2,0
4,2,0,0,0,86,2,0,2,0,3,0,0
1,0,0,0,0,62,3,1,0,0,0,0,0
1,0,0,0,0,62,1,0,0,0,0,0,0
0,4,0,1,0,68,2,2,1,0,0,0,0
3,0,0,0,0,42,0,0,0,0,0,0,0
23,0,0,0,0,80,3,0,0,0,2,0,0
1,0,0,0,0,21,1,0,0,0,0,0,0
0,0,0,0,0,51,1,0,0,0,0,0,0
6,1,0,0,0,39,1,2,0,0,0,2,0
5,0,0,0,0,77,1,2,0,4,1,0,0
0,2,0,0,0,156,3,4,0,2,1,0,0
3,0,0,0,0,73,0,2,0,0,0,0,0
0,8,0,1,0,139,3,1,1,0,3,0,0
2,1,0,0,0,35,0,0,0,0,0,0,0
1,3,0,0,0,57,0,3,1,0,0,0,0
4,0,0,1,0,52,2,1,0,2,0,0,0
5,0,0,0,0,74,1,2,0,0,0,0,0
22,0,0,0,0,212,0,5,1,5,0,0,0
0,0,0,0,0,28,2,1,0,2,0,0,0
3,0,0,0,0,144,2,7,1,5,2,0,0
2,8,0,0,0,268,2,5,3,2,3,2,0
0,0,0,0,0,47,0,1,1,0,0,0,0
2,8,0,0,0,49,2,1,1,0,0,1,0
16,3,0,0,0,100,2,1,3,0,0,0,0
2,4,0,0,0,81,0,2,1,3,0,0,0
2,0,0,0,0,44,0,1,1,0,0,0,0
1,0,0,1,1,61,5,0,0,1,0,1,0
1,0,0,0,0,76,4,1,0,0,0,0,0
1,0,0,0,0,65,1,2,0,0,1,0,0
0,0,0,0,0,59,0,2,0,0,0,0,0
0,0,0,0,0,36,0,4,0,0,0,0,0
0,1,0,1,0,41,2,1,0,0,0,0,0
2,5,1,1,0,88,4,0,1,0,0,0,0
3,0,0,0,0,59,2,1,0,3,0,1,0
1,0,0,0,1,71,0,0,1,0,0,2,0
6,0,0,0,0,52,0,1,0,0,0,0,0
7,0,0,0,0,69,4,5,0,0,0,0,0
3,4,0,0,0,84,1,1,1,0,0,1,0
3,0,0,0,0,73,0,3,0,2,0,0,0
0,6,0,0,0,62,2,6,2,0,0,0,0
2,4,0,0,0,81,0,0,0,0,0,2,0
2,7,0,0,0,144,2,7,0,4,0,0,0
5,0,0,0,0,6,0,0,0,0,0,0,0
5,0,0,0,0,41,2,1,0,0,0,2,0
13,11,0,0,0,163,11,3,1,0,0,0,0
4,0,0,0,0,37,2,0,1,1,1,1,0
2,5,0,0,0,73,2,3,0,0,1,2,0
12,0,0,0,0,10,0,0,0,0,0,1,0
5,1,0,1,0,50,3,0,0,0,0,0,0
3,0,0,0,0,24,0,1,0,0,0,0,0
5,0,0,0,0,27,0,0,0,0,0,1,0
2,5,1,0,0,33,1,0,0,0,0,0,0
0,0,0,0,0,73,1,2,0,0,0,0,0
0,0,0,0,0,113,0,2,0,0,4,0,0
2,5,1,1,0,88,4,0,1,0,0,0,0
2,0,0,0,0,61,0,0,0,1,1,1,0
10,0,0,0,0,137,0,3,0,0,1,0,0
0,2,0,0,0,150,0,3,0,0,1,0,0
3,0,0,0,0,40,0,0,0,0,0,0,0
6,9,0,1,0,164,4,10,0,4,0,1,1
0,2,1,0,1,93,0,0,0,0,0,0,1
2,1,0,0,0,102,4,1,0,5,0,1,1
0,2,0,0,0,147,1,1,1,0,0,0,1
2,0,0,0,0,58,1,3,1,1,0,0,1
1,3,0,1,0,120,1,4,0,2,0,3,1
10,4,0,0,0,137,1,4,0,0,0,0,1
1,0,0,0,0,65,0,0,0,0,0,0,1
17,2,0,0,0,131,1,4,0,0,1,1,1
3,0,0,0,1,104,3,2,0,0,0,0,1
8,0,0,0,0,56,1,0,0,1,0,0,1
3,0,0,0,0,101,0,3,0,0,0,0,1
2,6,0,0,0,52,1,1,1,0,0,0,1
6,4,0,0,1,38,0,0,0,0,0,0,1
2,9,0,0,0,84,0,3,1,0,0,0,1
8,0,0,0,1,89,1,0,2,0,2,0,1
8,1,0,0,0,126,1,4,1,0,0,1,1
7,0,0,0,0,122,1,6,0,0,0,0,1
23,14,1,0,0,158,0,1,2,0,0,2,1
8,1,0,1,0,67,1,1,3,0,0,0,1
0,0,0,1,0,69,1,4,0,0,0,0,1
6,2,0,1,0,65,1,2,1,0,0,0,1
9,8,0,1,0,99,1,2,0,0,0,0,1
8,0,0,0,0,46,1,0,0,2,0,0,1
2,1,0,0,0,100,0,3,0,1,0,3,1
31,1,0,0,0,24,1,0,0,0,2,0,1
5,0,0,0,0,71,0,2,0,0,0,0,1
0,2,0,0,0,60,0,4,2,0,1,0,1
11,2,0,0,0,54,1,1,0,0,1,0,1
0,2,0,0,0,91,0,2,6,0,0,0,1
6,6,0,0,0,69,0,3,0,0,2,0,1
4,0,0,0,0,62,2,3,2,0,0,0,1
34,12,1,0,0,129,0,5,1,0,0,2,1
0,1,0,0,0,58,0,3,0,0,0,0,1
1,0,0,1,0,116,2,2,0,0,0,0,1
0,0,1,0,0,25,0,2,0,1,0,0,1
6,3,0,0,0,25,0,0,0,0,0,0,1
3,0,0,0,0,35,1,1,0,0,1,0,1
9,4,0,1,0,33,1,0,0,0,0,0,1
7,0,1,0,0,25,0,0,0,0,0,0,1
0,0,0,1,0,57,0,0,1,0,0,1,1
49,13,0,0,0,52,0,0,0,0,0,0,1
17,3,0,0,1,113,3,2,0,0,0,1,1
1,0,0,0,0,135,0,1,2,0,0,0,1
7,2,0,0,0,166,4,4,0,0,0,0,1
18,9,0,0,0,21,0,0,0,0,0,1,1
20,9,0,0,0,109,2,4,0,2,0,0,1
1,1,1,0,0,130,3,7,2,0,0,0,1
3,4,0,0,0,136,2,1,0,0,2,0,1
2,2,0,0,0,176,1,0,0,4,0,0,1
5,3,0,0,0,119,0,2,0,0,0,0,1
8,1,0,0,0,222,1,5,3,0,0,0,1
9,6,0,0,0,64,0,3,1,1,1,0,1
29,9,0,0,0,153,2,3,0,0,1,0,1
6,7,1,0,0,7,0,0,0,0,0,0,1
2,1,0,1,0,116,2,3,0,0,1,0,1
5,1,0,0,0,87,0,0,1,0,0,0,1
6,3,0,0,0,73,1,1,0,0,0,1,1
9,5,0,1,0,80,2,2,2,0,0,0,1
30,10,0,0,0,51,0,0,0,0,0,0,1
0,0,0,1,0,126,4,2,0,1,0,1,1
1,0,0,0,0,63,2,3,0,0,0,0,1
3,1,0,0,0,81,2,0,1,0,0,0,1
9,9,0,0,0,108,3,4,0,0,1,0,1
5,6,0,0,0,211,3,1,0,0,0,2,1
4,0,0,0,0,208,3,7,3,0,0,0,1
7,1,1,0,0,133,0,3,0,0,0,0,1
11,2,0,0,0,81,4,2,1,1,0,0,1
32,2,1,0,0,156,2,1,1,4,1,0,1
20,1,0,0,0,40,3,0,0,0,0,0,1
6,1,0,0,0,67,1,4,0,0,0,0,1
9,3,0,0,0,76,1,3,0,0,0,2,1
16,4,0,0,0,87,0,4,0,0,5,0,1
4,8,0,1,0,84,1,5,0,0,0,0,1
6,0,0,1,0,155,3,3,3,0,0,2,1
2,6,0,0,0,36,0,1,2,2,0,0,1
21,4,0,0,0,62,1,1,0,0,0,0,1
4,7,0,0,0,196,2,3,0,0,3,0,1
4,0,0,0,0,79,0,3,0,0,0,0,1
1,0,0,0,0,63,1,5,0,0,0,1,1
